Gene stable ID	Transcript stable ID	Cleavage site (Signalp)	Cleavage site (Signalp) start	Cleavage site (Signalp) end
ENSMUSG00000032099	ENSMUST00000034610	SignalP-noTM	1	23
ENSMUSG00000031543	ENSMUST00000121075	SignalP-TM	1	22
ENSMUSG00000031543	ENSMUST00000033947	SignalP-TM	1	22
ENSMUSG00000031543	ENSMUST00000174435	SignalP-TM	1	22
ENSMUSG00000091215	ENSMUST00000170021	SignalP-noTM	1	21
ENSMUSG00000002020	ENSMUST00000002073	SignalP-noTM	1	35
ENSMUSG00000002020	ENSMUST00000163189	SignalP-noTM	1	35
ENSMUSG00000035245	ENSMUST00000054344	SignalP-noTM	1	18
ENSMUSG00000035245	ENSMUST00000113387	SignalP-noTM	1	18
ENSMUSG00000035245	ENSMUST00000136575	SignalP-noTM	1	18
ENSMUSG00000035245	ENSMUST00000142553	SignalP-noTM	1	18
ENSMUSG00000035245	ENSMUST00000204331	SignalP-noTM	1	18
ENSMUSG00000035245	ENSMUST00000142116	SignalP-noTM	1	18
ENSMUSG00000030513	ENSMUST00000055576	SignalP-noTM	1	54
ENSMUSG00000030513	ENSMUST00000098391	SignalP-noTM	1	54
ENSMUSG00000000394	ENSMUST00000102733	SignalP-noTM	1	17
ENSMUSG00000000394	ENSMUST00000136686	SignalP-noTM	1	17
ENSMUSG00000034723	ENSMUST00000038228	SignalP-noTM	1	20
ENSMUSG00000034723	ENSMUST00000110120	SignalP-noTM	1	20
ENSMUSG00000034723	ENSMUST00000110119	SignalP-noTM	1	20
ENSMUSG00000074452	ENSMUST00000098906	SignalP-noTM	1	18
ENSMUSG00000074452	ENSMUST00000118254	SignalP-noTM	1	18
ENSMUSG00000074452	ENSMUST00000217565	SignalP-noTM	1	16
ENSMUSG00000021223	ENSMUST00000121733	SignalP-noTM	1	20
ENSMUSG00000021223	ENSMUST00000021646	SignalP-noTM	1	20
ENSMUSG00000094995	ENSMUST00000178236	SignalP-noTM	1	18
ENSMUSG00000024168	ENSMUST00000024984	SignalP-noTM	1	25
ENSMUSG00000021943	ENSMUST00000168727	SignalP-noTM	1	29
ENSMUSG00000022766	ENSMUST00000023450	SignalP-noTM	1	23
ENSMUSG00000022766	ENSMUST00000161034	SignalP-noTM	1	23
ENSMUSG00000036256	ENSMUST00000046746	SignalP-noTM	1	26
ENSMUSG00000036256	ENSMUST00000163898	SignalP-noTM	1	26
ENSMUSG00000014813	ENSMUST00000014957	SignalP-noTM	1	18
ENSMUSG00000090315	ENSMUST00000168050	SignalP-noTM	1	18
ENSMUSG00000024653	ENSMUST00000025554	SignalP-noTM	1	19
ENSMUSG00000022206	ENSMUST00000066529	SignalP-noTM	1	23
ENSMUSG00000022206	ENSMUST00000228603	SignalP-noTM	1	23
ENSMUSG00000024448	ENSMUST00000025322	SignalP-noTM	1	25
ENSMUSG00000024448	ENSMUST00000172576	SignalP-noTM	1	24
ENSMUSG00000072625	ENSMUST00000100720	SignalP-noTM	1	21
ENSMUSG00000024921	ENSMUST00000207812	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000207118	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000209085	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000207054	SignalP-noTM	1	26
ENSMUSG00000024921	ENSMUST00000176475	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000207832	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000208186	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000208027	SignalP-noTM	1	24
ENSMUSG00000024921	ENSMUST00000175842	SignalP-noTM	1	24
ENSMUSG00000024462	ENSMUST00000025338	SignalP-noTM	1	19
ENSMUSG00000024462	ENSMUST00000174456	SignalP-noTM	1	19
ENSMUSG00000024462	ENSMUST00000172789	SignalP-noTM	1	19
ENSMUSG00000024462	ENSMUST00000172792	SignalP-noTM	1	29
ENSMUSG00000024462	ENSMUST00000174347	SignalP-noTM	1	29
ENSMUSG00000027861	ENSMUST00000029454	SignalP-noTM	1	19
ENSMUSG00000027861	ENSMUST00000165540	SignalP-noTM	1	19
ENSMUSG00000027861	ENSMUST00000164123	SignalP-noTM	1	19
ENSMUSG00000045005	ENSMUST00000063982	SignalP-noTM	1	26
ENSMUSG00000045005	ENSMUST00000116133	SignalP-noTM	1	26
ENSMUSG00000030968	ENSMUST00000033267	SignalP-noTM	1	20
ENSMUSG00000001751	ENSMUST00000001802	SignalP-noTM	1	21
ENSMUSG00000028040	ENSMUST00000029674	SignalP-noTM	1	25
ENSMUSG00000041889	ENSMUST00000041240	SignalP-noTM	1	27
ENSMUSG00000041534	ENSMUST00000035695	SignalP-noTM	1	17
ENSMUSG00000028041	ENSMUST00000107448	SignalP-noTM	1	17
ENSMUSG00000028041	ENSMUST00000029676	SignalP-noTM	1	17
ENSMUSG00000028041	ENSMUST00000107446	SignalP-noTM	1	17
ENSMUSG00000028041	ENSMUST00000074582	SignalP-noTM	1	17
ENSMUSG00000053475	ENSMUST00000065927	SignalP-noTM	1	17
ENSMUSG00000115726	ENSMUST00000227795	SignalP-noTM	1	25
ENSMUSG00000041577	ENSMUST00000048432	SignalP-noTM	1	21
ENSMUSG00000023047	ENSMUST00000023809	SignalP-noTM	1	15
ENSMUSG00000031896	ENSMUST00000034368	SignalP-noTM	1	18
ENSMUSG00000027376	ENSMUST00000028855	SignalP-noTM	1	21
ENSMUSG00000027376	ENSMUST00000103214	SignalP-noTM	1	21
ENSMUSG00000027087	ENSMUST00000028499	SignalP-noTM	1	30
ENSMUSG00000027087	ENSMUST00000111740	SignalP-noTM	1	30
ENSMUSG00000027087	ENSMUST00000141725	SignalP-noTM	1	30
ENSMUSG00000058124	ENSMUST00000073546	SignalP-noTM	1	24
ENSMUSG00000091618	ENSMUST00000216211	SignalP-noTM	1	42
ENSMUSG00000091618	ENSMUST00000170893	SignalP-noTM	1	17
ENSMUSG00000055022	ENSMUST00000000109	SignalP-noTM	1	20
ENSMUSG00000055022	ENSMUST00000068378	SignalP-noTM	1	20
ENSMUSG00000055022	ENSMUST00000169825	SignalP-noTM	1	20
ENSMUSG00000030411	ENSMUST00000032571	SignalP-noTM	1	19
ENSMUSG00000001755	ENSMUST00000001806	SignalP-noTM	1	19
ENSMUSG00000001755	ENSMUST00000107308	SignalP-noTM	1	19
ENSMUSG00000058921	ENSMUST00000078748	SignalP-noTM	1	18
ENSMUSG00000046826	ENSMUST00000058093	SignalP-noTM	1	17
ENSMUSG00000046826	ENSMUST00000128384	SignalP-noTM	1	32
ENSMUSG00000028971	ENSMUST00000030815	SignalP-noTM	1	27
ENSMUSG00000031957	ENSMUST00000034435	SignalP-noTM	1	18
ENSMUSG00000070564	ENSMUST00000107742	SignalP-noTM	1	34
ENSMUSG00000070564	ENSMUST00000183120	SignalP-noTM	1	34
ENSMUSG00000025823	ENSMUST00000077290	SignalP-noTM	1	21
ENSMUSG00000020674	ENSMUST00000122328	SignalP-noTM	1	26
ENSMUSG00000020674	ENSMUST00000118321	SignalP-noTM	1	26
ENSMUSG00000090892	ENSMUST00000168807	SignalP-noTM	1	18
ENSMUSG00000034708	ENSMUST00000049460	SignalP-noTM	1	30
ENSMUSG00000034708	ENSMUST00000129997	SignalP-noTM	1	17
ENSMUSG00000006205	ENSMUST00000006367	SignalP-noTM	1	22
ENSMUSG00000033152	ENSMUST00000145944	SignalP-noTM	1	28
ENSMUSG00000020241	ENSMUST00000001181	SignalP-noTM	1	25
ENSMUSG00000020241	ENSMUST00000105413	SignalP-noTM	1	25
ENSMUSG00000029522	ENSMUST00000145785	SignalP-noTM	1	16
ENSMUSG00000029522	ENSMUST00000031495	SignalP-noTM	1	16
ENSMUSG00000029522	ENSMUST00000112071	SignalP-noTM	1	16
ENSMUSG00000029522	ENSMUST00000125568	SignalP-noTM	1	15
ENSMUSG00000035237	ENSMUST00000038896	SignalP-TM	1	24
ENSMUSG00000026253	ENSMUST00000188796	SignalP-noTM	1	22
ENSMUSG00000026253	ENSMUST00000027470	SignalP-noTM	1	22
ENSMUSG00000026253	ENSMUST00000186038	SignalP-noTM	1	41
ENSMUSG00000027978	ENSMUST00000029603	SignalP-noTM	1	21
ENSMUSG00000020159	ENSMUST00000020366	SignalP-noTM	1	23
ENSMUSG00000020159	ENSMUST00000135350	SignalP-noTM	1	23
ENSMUSG00000060586	ENSMUST00000074557	SignalP-noTM	1	26
ENSMUSG00000026415	ENSMUST00000027670	SignalP-noTM	1	36
ENSMUSG00000034685	ENSMUST00000049057	SignalP-noTM	1	26
ENSMUSG00000035459	ENSMUST00000035288	SignalP-noTM	1	27
ENSMUSG00000074344	ENSMUST00000010279	SignalP-noTM	1	15
ENSMUSG00000074344	ENSMUST00000198080	SignalP-noTM	1	15
ENSMUSG00000074344	ENSMUST00000199977	SignalP-noTM	1	15
ENSMUSG00000021248	ENSMUST00000040766	SignalP-noTM	1	31
ENSMUSG00000028664	ENSMUST00000105845	SignalP-noTM	1	18
ENSMUSG00000028664	ENSMUST00000059287	SignalP-noTM	1	18
ENSMUSG00000028664	ENSMUST00000105846	SignalP-noTM	1	18
ENSMUSG00000070844	ENSMUST00000086282	SignalP-noTM	1	18
ENSMUSG00000070844	ENSMUST00000146278	SignalP-noTM	1	18
ENSMUSG00000070844	ENSMUST00000142934	SignalP-noTM	1	18
ENSMUSG00000055865	ENSMUST00000139783	SignalP-noTM	1	29
ENSMUSG00000022586	ENSMUST00000023250	SignalP-noTM	1	26
ENSMUSG00000022586	ENSMUST00000166694	SignalP-noTM	1	26
ENSMUSG00000096872	ENSMUST00000179814	SignalP-noTM	1	18
ENSMUSG00000025929	ENSMUST00000027061	SignalP-noTM	1	25
ENSMUSG00000025232	ENSMUST00000026262	SignalP-TM	1	22
ENSMUSG00000031952	ENSMUST00000034430	SignalP-noTM	1	28
ENSMUSG00000028031	ENSMUST00000029665	SignalP-noTM	1	25
ENSMUSG00000031932	ENSMUST00000034408	SignalP-noTM	1	17
ENSMUSG00000031932	ENSMUST00000115624	SignalP-noTM	1	17
ENSMUSG00000030683	ENSMUST00000106335	SignalP-noTM	1	27
ENSMUSG00000030683	ENSMUST00000146017	SignalP-noTM	1	30
ENSMUSG00000030683	ENSMUST00000106333	SignalP-noTM	1	27
ENSMUSG00000030683	ENSMUST00000106332	SignalP-noTM	1	27
ENSMUSG00000052419	ENSMUST00000139231	SignalP-TM	1	24
ENSMUSG00000052419	ENSMUST00000155856	SignalP-TM	1	24
ENSMUSG00000052419	ENSMUST00000185219	SignalP-TM	1	24
ENSMUSG00000052419	ENSMUST00000185361	SignalP-TM	1	24
ENSMUSG00000066537	ENSMUST00000165029	SignalP-noTM	1	18
ENSMUSG00000050222	ENSMUST00000089494	SignalP-noTM	1	22
ENSMUSG00000036860	ENSMUST00000045697	SignalP-noTM	1	17
ENSMUSG00000036860	ENSMUST00000108785	SignalP-noTM	1	17
ENSMUSG00000041872	ENSMUST00000039046	SignalP-noTM	1	28
ENSMUSG00000041872	ENSMUST00000189301	SignalP-noTM	1	28
ENSMUSG00000026417	ENSMUST00000027675	SignalP-noTM	1	18
ENSMUSG00000026417	ENSMUST00000133792	SignalP-noTM	1	18
ENSMUSG00000026417	ENSMUST00000137782	SignalP-noTM	1	18
ENSMUSG00000024304	ENSMUST00000025166	SignalP-noTM	1	25
ENSMUSG00000058153	ENSMUST00000079491	SignalP-noTM	1	31
ENSMUSG00000058153	ENSMUST00000212480	SignalP-noTM	1	31
ENSMUSG00000058153	ENSMUST00000075387	SignalP-noTM	1	31
ENSMUSG00000058153	ENSMUST00000197425	SignalP-noTM	1	31
ENSMUSG00000058153	ENSMUST00000212758	SignalP-noTM	1	31
ENSMUSG00000046491	ENSMUST00000057679	SignalP-noTM	1	24
ENSMUSG00000046491	ENSMUST00000151912	SignalP-noTM	1	24
ENSMUSG00000003273	ENSMUST00000003360	SignalP-noTM	1	23
ENSMUSG00000075602	ENSMUST00000189068	SignalP-noTM	1	26
ENSMUSG00000075602	ENSMUST00000187994	SignalP-noTM	1	26
ENSMUSG00000075602	ENSMUST00000186526	SignalP-noTM	1	26
ENSMUSG00000075602	ENSMUST00000187171	SignalP-noTM	1	26
ENSMUSG00000075602	ENSMUST00000190188	SignalP-noTM	1	26
ENSMUSG00000075602	ENSMUST00000023248	SignalP-noTM	1	26
ENSMUSG00000054580	ENSMUST00000112525	SignalP-noTM	1	26
ENSMUSG00000021680	ENSMUST00000221025	SignalP-noTM	1	21
ENSMUSG00000021680	ENSMUST00000045583	SignalP-noTM	1	21
ENSMUSG00000031933	ENSMUST00000069408	SignalP-noTM	1	19
ENSMUSG00000031933	ENSMUST00000117620	SignalP-noTM	1	19
ENSMUSG00000031933	ENSMUST00000034409	SignalP-noTM	1	19
ENSMUSG00000031933	ENSMUST00000121116	SignalP-noTM	1	19
ENSMUSG00000031933	ENSMUST00000148155	SignalP-noTM	1	19
ENSMUSG00000034730	ENSMUST00000042035	SignalP-noTM	1	33
ENSMUSG00000041559	ENSMUST00000048183	SignalP-noTM	1	18
ENSMUSG00000041559	ENSMUST00000162779	SignalP-noTM	1	18
ENSMUSG00000021678	ENSMUST00000022185	SignalP-noTM	1	18
ENSMUSG00000055541	ENSMUST00000068865	SignalP-TM	1	21
ENSMUSG00000055541	ENSMUST00000086401	SignalP-noTM	1	21
ENSMUSG00000055541	ENSMUST00000108600	SignalP-noTM	1	21
ENSMUSG00000055541	ENSMUST00000205296	SignalP-noTM	1	21
ENSMUSG00000055541	ENSMUST00000086400	SignalP-noTM	1	21
ENSMUSG00000005667	ENSMUST00000005810	SignalP-noTM	1	20
ENSMUSG00000015401	ENSMUST00000112280	SignalP-noTM	1	14
ENSMUSG00000015401	ENSMUST00000015545	SignalP-noTM	1	14
ENSMUSG00000026963	ENSMUST00000028340	SignalP-TM	1	30
ENSMUSG00000002064	ENSMUST00000002133	SignalP-noTM	1	26
ENSMUSG00000038067	ENSMUST00000038886	SignalP-noTM	1	30
ENSMUSG00000036169	ENSMUST00000041407	SignalP-noTM	1	23
ENSMUSG00000048376	ENSMUST00000059193	SignalP-noTM	1	21
ENSMUSG00000031616	ENSMUST00000034029	SignalP-noTM	1	20
ENSMUSG00000002105	ENSMUST00000111436	SignalP-noTM	1	32
ENSMUSG00000002105	ENSMUST00000073575	SignalP-noTM	1	32
ENSMUSG00000002105	ENSMUST00000153367	SignalP-noTM	1	43
ENSMUSG00000026697	ENSMUST00000028020	SignalP-noTM	1	18
ENSMUSG00000047977	ENSMUST00000059362	SignalP-noTM	1	17
ENSMUSG00000026959	ENSMUST00000114318	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114310	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114308	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114317	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000028335	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114314	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114307	SignalP-noTM	1	20
ENSMUSG00000026959	ENSMUST00000114312	SignalP-noTM	1	20
ENSMUSG00000021675	ENSMUST00000022182	SignalP-noTM	1	19
ENSMUSG00000050088	ENSMUST00000052691	SignalP-noTM	1	23
ENSMUSG00000050088	ENSMUST00000164837	SignalP-noTM	1	23
ENSMUSG00000050088	ENSMUST00000174004	SignalP-noTM	1	23
ENSMUSG00000053720	ENSMUST00000066317	SignalP-noTM	1	18
ENSMUSG00000020218	ENSMUST00000020439	SignalP-noTM	1	28
ENSMUSG00000020218	ENSMUST00000175867	SignalP-noTM	1	28
ENSMUSG00000042474	ENSMUST00000038829	SignalP-noTM	1	16
ENSMUSG00000078439	ENSMUST00000105322	SignalP-TM	1	20
ENSMUSG00000025370	ENSMUST00000228307	SignalP-noTM	1	21
ENSMUSG00000025370	ENSMUST00000026432	SignalP-noTM	1	21
ENSMUSG00000025743	ENSMUST00000070478	SignalP-noTM	1	44
ENSMUSG00000026450	ENSMUST00000159963	SignalP-noTM	1	21
ENSMUSG00000026450	ENSMUST00000160060	SignalP-noTM	1	21
ENSMUSG00000026450	ENSMUST00000086475	SignalP-noTM	1	21
ENSMUSG00000078674	ENSMUST00000098040	SignalP-noTM	1	19
ENSMUSG00000034664	ENSMUST00000103086	SignalP-noTM	1	31
ENSMUSG00000052922	ENSMUST00000109499	SignalP-noTM	1	27
ENSMUSG00000052922	ENSMUST00000109500	SignalP-noTM	1	27
ENSMUSG00000052922	ENSMUST00000065039	SignalP-noTM	1	27
ENSMUSG00000049013	ENSMUST00000061343	SignalP-noTM	1	22
ENSMUSG00000041620	ENSMUST00000047888	SignalP-noTM	1	17
ENSMUSG00000053897	ENSMUST00000081978	SignalP-noTM	1	19
ENSMUSG00000053897	ENSMUST00000029810	SignalP-noTM	1	19
ENSMUSG00000053897	ENSMUST00000167390	SignalP-noTM	1	19
ENSMUSG00000053897	ENSMUST00000180196	SignalP-noTM	1	19
ENSMUSG00000058523	ENSMUST00000082287	SignalP-noTM	1	18
ENSMUSG00000007989	ENSMUST00000131309	SignalP-noTM	1	22
ENSMUSG00000049723	ENSMUST00000005950	SignalP-noTM	1	28
ENSMUSG00000049723	ENSMUST00000065079	SignalP-noTM	1	28
ENSMUSG00000078673	ENSMUST00000080606	SignalP-noTM	1	18
ENSMUSG00000078673	ENSMUST00000107477	SignalP-noTM	1	18
ENSMUSG00000027932	ENSMUST00000029541	SignalP-noTM	1	19
ENSMUSG00000001119	ENSMUST00000001147	SignalP-noTM	1	19
ENSMUSG00000036905	ENSMUST00000046384	SignalP-noTM	1	25
ENSMUSG00000040770	ENSMUST00000037863	SignalP-noTM	1	16
ENSMUSG00000009900	ENSMUST00000010044	SignalP-noTM	1	18
ENSMUSG00000006204	ENSMUST00000050586	SignalP-noTM	1	23
ENSMUSG00000006204	ENSMUST00000208921	SignalP-noTM	1	23
ENSMUSG00000094098	ENSMUST00000166499	SignalP-noTM	1	18
ENSMUSG00000036896	ENSMUST00000046332	SignalP-noTM	1	29
ENSMUSG00000037300	ENSMUST00000214828	SignalP-noTM	1	34
ENSMUSG00000037300	ENSMUST00000117624	SignalP-noTM	1	34
ENSMUSG00000037300	ENSMUST00000041614	SignalP-noTM	1	34
ENSMUSG00000037300	ENSMUST00000118134	SignalP-noTM	1	34
ENSMUSG00000068758	ENSMUST00000090591	SignalP-noTM	1	21
ENSMUSG00000068758	ENSMUST00000224877	SignalP-noTM	1	21
ENSMUSG00000068758	ENSMUST00000225775	SignalP-noTM	1	21
ENSMUSG00000068758	ENSMUST00000224163	SignalP-noTM	1	21
ENSMUSG00000068758	ENSMUST00000223589	SignalP-noTM	1	21
ENSMUSG00000047441	ENSMUST00000058725	SignalP-noTM	1	27
ENSMUSG00000000126	ENSMUST00000000128	SignalP-TM	1	29
ENSMUSG00000000126	ENSMUST00000108783	SignalP-TM	1	29
ENSMUSG00000031790	ENSMUST00000034243	SignalP-noTM	1	40
ENSMUSG00000019880	ENSMUST00000092623	SignalP-noTM	1	21
ENSMUSG00000064246	ENSMUST00000156873	SignalP-noTM	1	19
ENSMUSG00000064246	ENSMUST00000153856	SignalP-noTM	1	21
ENSMUSG00000064246	ENSMUST00000082060	SignalP-TM	1	29
ENSMUSG00000056004	ENSMUST00000134991	SignalP-noTM	1	47
ENSMUSG00000056004	ENSMUST00000069538	SignalP-noTM	1	47
ENSMUSG00000056004	ENSMUST00000115348	SignalP-noTM	1	47
ENSMUSG00000054162	ENSMUST00000117377	SignalP-noTM	1	21
ENSMUSG00000054162	ENSMUST00000118003	SignalP-noTM	1	21
ENSMUSG00000054162	ENSMUST00000119068	SignalP-noTM	1	21
ENSMUSG00000054162	ENSMUST00000093480	SignalP-noTM	1	21
ENSMUSG00000049291	ENSMUST00000061481	SignalP-noTM	1	21
ENSMUSG00000021699	ENSMUST00000135275	SignalP-noTM	1	25
ENSMUSG00000044055	ENSMUST00000053144	SignalP-noTM	1	21
ENSMUSG00000030607	ENSMUST00000032835	SignalP-noTM	1	19
ENSMUSG00000038312	ENSMUST00000040833	SignalP-noTM	1	21
ENSMUSG00000036887	ENSMUST00000046285	SignalP-noTM	1	22
ENSMUSG00000028661	ENSMUST00000030420	SignalP-noTM	1	26
ENSMUSG00000031273	ENSMUST00000101205	SignalP-noTM	1	19
ENSMUSG00000079018	ENSMUST00000188845	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000065408	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000179762	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000187347	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000191216	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000185200	SignalP-noTM	1	26
ENSMUSG00000079018	ENSMUST00000185372	SignalP-noTM	1	26
ENSMUSG00000057454	ENSMUST00000080718	SignalP-noTM	1	32
ENSMUSG00000047632	ENSMUST00000057337	SignalP-noTM	1	33
ENSMUSG00000031647	ENSMUST00000160719	SignalP-noTM	1	28
ENSMUSG00000031647	ENSMUST00000161702	SignalP-noTM	1	28
ENSMUSG00000031647	ENSMUST00000034066	SignalP-noTM	1	28
ENSMUSG00000045731	ENSMUST00000059339	SignalP-noTM	1	19
ENSMUSG00000045731	ENSMUST00000224594	SignalP-noTM	1	19
ENSMUSG00000015405	ENSMUST00000112271	SignalP-noTM	1	17
ENSMUSG00000015405	ENSMUST00000073973	SignalP-noTM	1	17
ENSMUSG00000062773	ENSMUST00000078001	SignalP-noTM	1	25
ENSMUSG00000062773	ENSMUST00000205488	SignalP-noTM	1	25
ENSMUSG00000062773	ENSMUST00000206390	SignalP-noTM	1	25
ENSMUSG00000037005	ENSMUST00000077775	SignalP-noTM	1	21
ENSMUSG00000037005	ENSMUST00000114998	SignalP-noTM	1	21
ENSMUSG00000037005	ENSMUST00000115000	SignalP-noTM	1	21
ENSMUSG00000021252	ENSMUST00000142331	SignalP-noTM	1	23
ENSMUSG00000115482	ENSMUST00000226142	SignalP-TM	1	22
ENSMUSG00000115467	ENSMUST00000228791	SignalP-TM	1	22
ENSMUSG00000062638	ENSMUST00000080254	SignalP-noTM	1	27
ENSMUSG00000079620	ENSMUST00000096106	SignalP-noTM	1	28
ENSMUSG00000015966	ENSMUST00000122205	SignalP-noTM	1	17
ENSMUSG00000015966	ENSMUST00000016110	SignalP-noTM	1	17
ENSMUSG00000032363	ENSMUST00000113059	SignalP-noTM	1	24
ENSMUSG00000032363	ENSMUST00000167122	SignalP-noTM	1	24
ENSMUSG00000032363	ENSMUST00000147250	SignalP-noTM	1	24
ENSMUSG00000032363	ENSMUST00000113060	SignalP-noTM	1	24
ENSMUSG00000035638	ENSMUST00000115116	SignalP-noTM	1	23
ENSMUSG00000035638	ENSMUST00000041123	SignalP-noTM	1	23
ENSMUSG00000091055	ENSMUST00000170760	SignalP-noTM	1	23
ENSMUSG00000043807	ENSMUST00000062657	SignalP-noTM	1	18
ENSMUSG00000023143	ENSMUST00000023911	SignalP-TM	1	24
ENSMUSG00000045587	ENSMUST00000206826	SignalP-noTM	1	23
ENSMUSG00000045587	ENSMUST00000051714	SignalP-noTM	1	23
ENSMUSG00000026471	ENSMUST00000027744	SignalP-noTM	1	18
ENSMUSG00000045672	ENSMUST00000036300	SignalP-noTM	1	39
ENSMUSG00000032089	ENSMUST00000034594	SignalP-noTM	1	23
ENSMUSG00000032089	ENSMUST00000176222	SignalP-noTM	1	21
ENSMUSG00000038239	ENSMUST00000085351	SignalP-noTM	1	27
ENSMUSG00000038239	ENSMUST00000211327	SignalP-noTM	1	27
ENSMUSG00000030862	ENSMUST00000033149	SignalP-noTM	1	27
ENSMUSG00000074340	ENSMUST00000000573	SignalP-noTM	1	21
ENSMUSG00000022584	ENSMUST00000100542	SignalP-noTM	1	26
ENSMUSG00000022584	ENSMUST00000188214	SignalP-noTM	1	26
ENSMUSG00000022584	ENSMUST00000191451	SignalP-noTM	1	26
ENSMUSG00000047517	ENSMUST00000213064	SignalP-noTM	1	21
ENSMUSG00000047517	ENSMUST00000084509	SignalP-noTM	1	21
ENSMUSG00000047517	ENSMUST00000208311	SignalP-noTM	1	21
ENSMUSG00000027611	ENSMUST00000029140	SignalP-noTM	1	19
ENSMUSG00000027611	ENSMUST00000132608	SignalP-noTM	1	19
ENSMUSG00000027612	ENSMUST00000029141	SignalP-noTM	1	42
ENSMUSG00000034220	ENSMUST00000045970	SignalP-noTM	1	23
ENSMUSG00000061633	ENSMUST00000074608	SignalP-noTM	1	21
ENSMUSG00000048231	ENSMUST00000057502	SignalP-noTM	1	25
ENSMUSG00000048231	ENSMUST00000169950	SignalP-noTM	1	25
ENSMUSG00000045322	ENSMUST00000062241	SignalP-noTM	1	25
ENSMUSG00000009687	ENSMUST00000161805	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000161684	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000162733	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000162116	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000159924	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000009831	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000162087	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000202395	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000160689	SignalP-noTM	1	21
ENSMUSG00000009687	ENSMUST00000159753	SignalP-noTM	1	21
ENSMUSG00000026420	ENSMUST00000187650	SignalP-noTM	1	26
ENSMUSG00000026961	ENSMUST00000028337	SignalP-noTM	1	26
ENSMUSG00000036521	ENSMUST00000038835	SignalP-noTM	1	23
ENSMUSG00000058717	ENSMUST00000205376	SignalP-noTM	1	23
ENSMUSG00000062556	ENSMUST00000080635	SignalP-noTM	1	23
ENSMUSG00000025002	ENSMUST00000025966	SignalP-noTM	1	25
ENSMUSG00000003812	ENSMUST00000003910	SignalP-noTM	1	19
ENSMUSG00000003812	ENSMUST00000145292	SignalP-noTM	1	19
ENSMUSG00000003812	ENSMUST00000134569	SignalP-noTM	1	19
ENSMUSG00000078754	ENSMUST00000108090	SignalP-noTM	1	17
ENSMUSG00000032021	ENSMUST00000180872	SignalP-noTM	1	20
ENSMUSG00000032021	ENSMUST00000188848	SignalP-noTM	1	16
ENSMUSG00000032021	ENSMUST00000180384	SignalP-noTM	1	16
ENSMUSG00000032021	ENSMUST00000034519	SignalP-noTM	1	16
ENSMUSG00000052212	ENSMUST00000063956	SignalP-noTM	1	21
ENSMUSG00000052133	ENSMUST00000050625	SignalP-noTM	1	26
ENSMUSG00000052133	ENSMUST00000120756	SignalP-noTM	1	26
ENSMUSG00000020660	ENSMUST00000219543	SignalP-noTM	1	26
ENSMUSG00000020660	ENSMUST00000218089	SignalP-noTM	1	26
ENSMUSG00000020660	ENSMUST00000020990	SignalP-noTM	1	26
ENSMUSG00000020660	ENSMUST00000218169	SignalP-noTM	1	26
ENSMUSG00000020660	ENSMUST00000220006	SignalP-noTM	1	26
ENSMUSG00000004394	ENSMUST00000004508	SignalP-noTM	1	29
ENSMUSG00000004394	ENSMUST00000132147	SignalP-noTM	1	29
ENSMUSG00000067231	ENSMUST00000087236	SignalP-noTM	1	25
ENSMUSG00000027750	ENSMUST00000117373	SignalP-noTM	1	23
ENSMUSG00000027750	ENSMUST00000107985	SignalP-noTM	1	23
ENSMUSG00000027750	ENSMUST00000073012	SignalP-noTM	1	23
ENSMUSG00000027750	ENSMUST00000081564	SignalP-noTM	1	23
ENSMUSG00000066500	ENSMUST00000085422	SignalP-noTM	1	20
ENSMUSG00000001039	ENSMUST00000102657	SignalP-noTM	1	19
ENSMUSG00000048388	ENSMUST00000051454	SignalP-noTM	1	23
